0.0,2.3919134,1.1665971,2.275989,0.004,-0.22553958,-0.14224596,-0.22290306
0.012,2.427538,1.6887772,2.510397,0.011,-0.19464694,-0.22427127,-0.15898724
0.02,2.5372925,1.9201975,2.3668075,0.021,-0.2074301,-0.33825445,-0.07589669
0.031,2.7371569,1.85848,2.3257623,0.031,-0.25004065,-0.42773658,-0.0077198306
0.043,2.933526,1.6898718,2.4001756,0.044,-0.3011733,-0.47460818,0.021042285
0.051,3.0480394,1.3833531,2.4260383,0.05,-0.35869753,-0.4948482,0.026368601
0.061,2.9299564,0.9594258,2.3138187,0.06,-0.42474386,-0.48632607,0.021042285
0.071,2.7449398,0.5626095,2.2681684,0.072,-0.49079022,-0.45969447,0.0018675402
0.081,2.4130077,0.33087844,2.4263492,0.082,-0.5483145,-0.40749657,-0.022633517
0.093,1.966156,0.21215647,2.65358,0.092,-0.58666396,-0.31375337,-0.050330374
0.102,1.3692913,0.19818282,3.0278835,0.101,-0.5919903,-0.20403126,-0.07909248
0.112,0.44599342,0.3498463,3.0822287,0.112,-0.5898598,-0.122005954,-0.083353534
0.121,-0.85232353,0.45237225,2.223257,0.122,-0.5973166,-0.10709227,-0.041808266
0.131,-2.099473,0.26389068,0.9717064,0.132,-0.5760113,-0.1614207,0.05193492
0.142,-2.888111,-0.0696969,-0.6545589,0.141,-0.5365966,-0.25729442,0.18615812
0.154,-3.2798996,-0.24232799,-2.5276005,0.152,-0.514226,-0.39258286,0.33955604
0.162,-3.3351374,-0.25612485,-4.026379,0.163,-0.509965,-0.5427851,0.46419188
0.171,-3.205801,-0.2798962,-4.8155355,0.171,-0.4705502,-0.6652904,0.5440867
0.181,-2.672554,-0.3063413,-5.182574,0.182,-0.34697965,-0.7025746,0.5749793
0.194,-1.7002983,-0.30111873,-4.979658,0.193,-0.18825535,-0.71748835,0.5611309
0.203,-0.63208294,0.21522498,-3.621776,0.202,-0.15416694,-0.7941873,0.52810776
0.214,0.6536751,0.9467515,-1.9881456,0.213,-0.3246091,-0.7409241,0.47271398
0.224,2.4464579,1.1663868,-0.2534566,0.223,-0.53979236,-0.47354293,0.3789708
