0.008,0.04678,-0.0064319,0.015595,0.01,0.015363,-0.010922,-0.0058922
0.018,0.086162,-0.027937,0.042316,0.02,0.020381,0.00015727,-0.0075329
0.028,0.080045,-0.049144,0.065413,0.03,0.02066,0.0081111,-0.0078597
0.038,0.025616,-0.024637,0.038737,0.04,0.020916,0.013908,-0.005057
0.048,-0.032731,-0.039403,0.054599,0.05,0.021796,0.0072921,-0.0023904
0.058,-0.072346,-0.037102,0.072879,0.06,0.021693,0.0014634,-0.00037935
0.068,-0.021369,-0.041899,0.06263,0.07,0.021937,0.0054558,-0.00038252
0.078,0.030364,-0.011264,0.047804,0.08,0.02282,0.0093177,0.00049934
0.088,0.033879,-0.0051184,0.03925,0.09,0.023071,0.010877,-0.00089998
0.098,0.048764,-0.015702,0.034617,0.1,0.022055,0.012906,-0.0019587
0.108,0.01164,-0.00083279,0.033081,0.11,0.020521,0.015768,0.0006041
0.118,-0.030547,0.0027086,0.056207,0.12,0.018273,0.013214,-0.00064744
0.128,-0.034539,0.0002117,0.028858,0.13,0.015363,0.0093177,-0.00056592
0.138,-0.022731,-0.0064809,-0.031179,0.14,0.014219,0.0057744,-0.0016629
0.148,-0.0044884,-0.010622,-0.055502,0.15,0.014298,0.0061219,-0.00056592
0.158,-0.0085539,0.0059627,-0.042834,0.16,0.014305,0.0060162,-0.00075212
0.168,0.0027286,0.0036155,-0.062345,0.17,0.014252,0.0046254,-0.0017547
0.178,-0.0035939,-0.0088206,-0.058259,0.18,0.014298,0.0018609,-0.0016312
0.188,0.0027652,-0.0051583,-0.033805,0.19,0.015335,-0.00096805,-0.00071395
0.198,0.010771,0.013073,-0.015437,0.2,0.014159,-0.0044837,0.00062558
0.208,-0.014434,0.027961,0.025372,0.21,0.010829,-0.001977,-0.00064648
0.218,-0.020302,0.016758,0.046467,0.22,0.010037,0.00079562,0.00049934
0.228,-0.017749,-0.0065545,0.0066223,0.23,0.011847,0.00081085,0.00073014
0.238,0.0092274,0.0023035,-0.032452,0.24,0.01445,0.00064596,-0.0017774
0.248,-0.0047051,-0.015628,-0.036573,0.25,0.012167,-0.0013349,-0.00056592
0.258,-0.043365,0.004437,-0.036478,0.26,0.010114,-0.0035979,-0.0016996
0.268,-0.049613,0.011379,-0.023349,0.27,0.012167,-0.0045307,-0.0016312
0.278,-0.053933,0.01466,-0.018484,0.28,0.0093214,-0.0074146,-0.0027027
0.288,-0.019704,0.036846,-0.046947,0.29,0.0070016,-0.0097392,-0.0016476
0.298,-0.019781,0.011957,-0.044244,0.3,0.0057757,-0.010922,-0.0026964
0.308,-0.038156,0.018702,-0.029178,0.31,0.0066411,-0.015262,-0.0017616
0.318,-0.017832,0.028815,-0.032308,0.32,0.0064148,-0.019676,-0.0023711
0.328,-0.014342,0.0043942,-0.02907,0.33,0.0018551,-0.023502,-0.0036958
0.338,0.00053188,0.014869,0.00044901,0.34,0.0013559,-0.023146,-0.0038012
0.348,0.033979,0.029321,0.013547,0.35,0.0014483,-0.020132,-0.0037409
0.358,0.020794,0.025006,-0.012048,0.36,0.0025027,-0.016618,-0.0037871
0.368,0.021012,0.024152,-0.038532,0.37,0.0018945,-0.012768,-0.0030063
0.378,-0.0045366,0.025191,-0.044655,0.38,-0.00021599,-0.0092513,-0.0015737
0.388,-0.017365,0.0071025,-0.058381,0.39,-0.0016318,-0.0090006,-0.0034004
0.398,0.011571,0.00041779,-0.03618,0.4,-0.0015111,-0.015917,-0.0037731
0.408,0.01898,0.0042624,-0.013658,0.41,-0.0037365,-0.019492,-0.0045709
0.418,0.019065,0.0039754,-0.00019693,0.42,-0.0050162,-0.015872,-0.004248
0.428,0.032644,-0.0076099,0.019759,0.43,-0.005174,-0.010693,-0.002989
0.438,0.0099496,0.008239,0.0015911,0.44,-0.0088591,-0.0097394,-0.0017833
0.448,-0.006426,0.052646,-0.020813,0.45,-0.0091343,-0.011514,-0.00056208
0.458,-0.0058658,0.043635,-0.026601,0.46,-0.010787,-0.013816,-0.0014679
0.468,0.004469,-0.0037492,-0.02993,0.47,-0.012227,-0.014326,-0.0010966
0.478,0.026365,-0.007031,-0.010249,0.48,-0.012404,-0.013417,0.00058478
0.488,0.020588,0.0028979,0.026734,0.49,-0.012206,-0.012546,-0.0010113
0.498,0.00092288,-0.0063337,0.033099,0.5,-0.013577,-0.0096454,-0.0011602
0.508,-0.0062589,-0.0042537,0.040455,0.51,-0.016536,-0.0083731,0.00071337
0.518,-0.0073586,0.0082036,0.04975,0.52,-0.014416,-0.0096091,0.0031117
0.528,0.0066009,-0.011079,0.034706,0.53,-0.013591,-0.0095174,0.0039417
