0.005,0.0,0.0.1,0.0.2,0.0.3,-0.03805321,-0.07087331,-0.055656694
6.065,1.9841919,1.2356958,-4.4077153,6.055,0.13878053,-0.29457864,1.2567478
6.076,0.9793463,0.39027578,-4.412916,6.066,0.042906817,0.13791834,1.2354426
6.088,-0.63468266,0.32693535,-4.544467,6.075,0.10682263,0.7408574,1.0969583
6.096,-1.9543324,0.9909457,-4.7047415,6.089,0.14410685,1.2798808,0.98297524
6.105,-1.9604445,1.5516299,-4.5218067,6.095,-0.027400576,1.4876071,0.8775142
6.116,-0.76048756,1.5993888,-3.2444143,6.106,-0.38745967,1.2127692,0.63250357
6.126,0.29032803,1.8366866,-1.944762,6.117,-0.70810395,0.47986794,0.17124444
6.136,1.2090845,2.6059854,-2.0219796,6.125,-0.86682826,-0.2668818,-0.3976063
6.145,1.7088146,3.520955,-1.7649207,6.136,-0.9243525,-0.67913884,-0.9131938
6.157,2.0126648,3.988545,-0.9040478,6.145,-0.9009167,-0.78673047,-1.221055
6.167,2.4953537,3.3978717,0.63105917,6.156,-0.7336703,-0.647181,-1.3073413
6.177,2.87354,1.5866799,1.767958,6.167,-0.4801376,-0.48206502,-1.2934929
6.186,2.322648,-0.2552411,2.0134947,6.177,-0.2713459,-0.3872566,-1.2689918
6.197,1.4026194,-1.6622071,1.8318318,6.185,-0.17334168,-0.283926,-1.1912277
6.206,0.5482855,-2.565365,1.5504862,6.196,-0.16695009,-0.09324384,-1.059135
6.218,-0.30553627,-2.9501314,1.2007719,6.205,-0.2021038,0.15602781,-0.93769485
6.227,-1.3149443,-2.7987213,0.67701286,6.217,-0.22660485,0.3957121,-0.86206114
6.238,-2.1539574,-2.6533709,0.040951043,6.227,-0.26282382,0.52993524,-0.79814535
6.247,-2.880186,-2.385378,-0.43668467,6.237,-0.32567438,0.5341963,-0.76938325
6.259,-3.2857447,-1.8735206,-1.7050585,6.248,-0.37041545,0.5224784,-0.7065327
6.267,-2.72927,-2.4656034,-1.3242319,6.258,-0.33100072,0.79199004,-0.6234421
6.279,-3.907981,-1.6818513,-0.20670843,6.268,-0.23193116,0.87081957,-0.7203811
6.289,-6.095667,0.02179446,-1.3688016,6.278,-0.14138377,0.7696195,-0.7768401
6.302,-7.1441917,0.418217,-0.59133387,6.288,-0.13286166,0.8314048,-0.6884232
6.307,-6.734416,0.27361938,1.7204038,6.301,-0.12540482,0.51502156,-0.6894885
6.318,-6.9645243,1.1835941,-0.3215747,6.308,-0.15629746,-0.28073022,-0.71292424
6.327,-6.0807276,1.659836,0.41143608,6.319,-0.087055326,-0.38299552,-0.5542
6.337,-4.7787867,1.9190016,1.1454813,6.329,0.09510473,-0.43093237,-0.41358525
6.347,-3.5781078,2.0290766,0.8106683,6.338,0.23785004,-0.55876404,-0.3422126
6.36,-2.5975618,1.9620734,0.8431042,6.348,0.3528985,-0.5363935,-0.31877682
6.368,-2.0206738,1.8031752,1.0907913,6.359,0.41255325,-0.55982935,-0.28468838
6.38,-1.5098381,1.5417714,1.2700267,6.369,0.41042274,-0.59924406,-0.18987988
6.389,-0.66398144,1.0538917,1.7284298,6.379,0.41255325,-0.5001745,-0.045004055
6.401,0.22912693,0.43821836,2.5180998,6.39,0.45196798,-0.32653654,0.07643599
6.411,0.9903126,-0.23389822,2.877846,6.402,0.5478417,-0.14650702,0.14141707
6.421,1.4241133,-0.43048137,2.8586226,6.41,0.6618249,0.037783567,0.17124444
6.429,1.6342602,-0.1771222,2.6550474,6.419,0.74171966,0.16881098,0.19787604
6.439,1.6239843,-0.032753438,2.0711827,6.43,0.76515543,0.20183414,0.21492024
6.449,1.2171564,-0.051507443,1.2506427,6.438,0.7534375,0.21568258,0.21385498
6.461,1.3778982,0.38050443,0.9392426,6.45,0.7012396,0.21568258,0.19254972
6.469,1.8613043,1.3565893,0.99514747,6.46,0.60323536,0.09211201,0.113720216
6.481,2.5187979,2.7449052,1.4566284,6.47,0.45516378,-0.23066284,0.0050633308
6.49,3.7832737,3.8720188,1.5994326,6.48,0.24637215,-0.6983136,-0.15472619
6.501,4.368538,4.342601,1.514676,6.491,-0.008225831,-1.0413284,-0.39441052
6.513,4.6368732,5.194952,0.25690332,6.5,-0.24471432,-1.0296105,-0.6010716
6.522,5.1608677,6.8778944,-3.2912922,6.514,-0.5270092,-0.7334673,-0.6980106
6.53,5.692358,5.756206,-6.2436914,6.52,-0.8742851,-0.3595597,-0.7001411
6.54,7.003269,2.5584917,-5.334431,6.531,-1.101186,-0.16461651,-0.6596611
6.55,7.4059477,-0.4227261,-2.5393512,6.538,-1.0532494,-0.5662209,-0.74275166
6.56,5.960825,-1.3842049,-1.6065674,6.551,-0.7389966,-1.1222885,-0.9792402
6.571,3.8521633,-1.1759356,-2.8483522,6.561,-0.42793965,-1.1435937,-1.1539434
6.58,1.7188492,-1.1463344,-3.466444,6.572,-0.295847,-0.58113456,-1.1614003
6.59,-0.68385506,-1.6029346,-3.083543,6.581,-0.2543017,0.07400253,-1.018655
6.6,-2.9132223,-2.1306813,-2.3862975,6.59,-0.18079852,0.6013079,-0.76192635
6.611,-4.3859034,-2.2041106,-1.121228,6.599,0.0077531207,0.9400617,-0.44341263
6.621,-4.9347486,-2.0376868,0.6289109,6.612,0.39231324,0.9421922,-0.06843985
6.63,-4.2015543,-2.2290704,0.91344166,6.622,0.9409239,0.51715213,0.32996866
6.64,-3.0525675,-2.9301229,-0.57130176,6.631,1.4799473,0.022869876,0.6069372
6.652,-2.396247,-3.4668074,-2.378727,6.641,1.8027222,-0.20403126,0.75394356
6.663,-1.1307955,-4.1258855,-3.22549,6.653,1.8389411,-0.14757228,0.8711226
6.672,0.6764059,-4.9345584,-3.043829,6.662,1.6258885,-0.13052806,0.94462574
6.682,1.8006372,-4.426004,-2.7156868,6.673,1.1955221,-0.35316813,0.98191
6.692,1.9726305,-1.7488711,-1.43876,6.683,0.6266712,-0.7473157,1.0735226
6.703,2.3835602,1.2711276,-0.59853184,6.693,0.1281279,-1.1755517,1.1960279
6.712,3.1273632,3.6349452,-0.15058279,6.704,-0.20529957,-1.2895348,1.1704615
6.724,2.9661465,5.2752485,0.5528728,6.713,-0.34697965,-1.0093706,1.0096067
6.733,2.208641,5.9259505,0.80491525,6.723,-0.32993543,-0.5086967,0.8508826
6.741,1.0638571,5.726098,0.3345996,6.732,-0.25962803,0.11235201,0.7368994
6.753,-1.1298113,5.449315,-0.09013748,6.742,-0.22127853,0.7887943,0.64635193
6.764,-2.8314142,4.5385146,-0.36054087,6.754,-0.22021328,1.3981249,0.6516783
6.773,-3.875248,2.9571865,-0.53901124,6.765,-0.28306383,1.7848157,0.66446143
6.782,-4.8131523,1.426203,-0.46559066,6.774,-0.38959017,1.8753631,0.6037414
6.793,-5.4661894,0.14580548,-0.39424318,6.781,-0.49398598,1.693203,0.48762769
6.802,-5.702689,-0.76046443,-0.40243962,6.793,-0.5738808,1.3139691,0.34275186
6.813,-5.526705,-1.5082809,-0.7204535,6.803,-0.6143608,0.84205747,0.17550549
6.825,-5.5641756,-2.1350868,-0.9152268,6.814,-0.64205766,0.35097104,-0.0013282504
6.836,-6.0852766,-2.6297312,-1.2861085,6.824,-0.65697134,-0.049568042,-0.13448618
6.842,-6.1694303,-3.536362,-0.93383414,6.835,-0.67827666,-0.27859968,-0.18029252
